transaction_id,account_id,amount,type,date
5305,100,1967.84,transfer,2025-03-25
5306,151,3971.44,transfer,2025-03-25
5307,219,122.06,transfer,2025-10-03
5308,14,573.04,withdrawal,2025-10-03
5309,119,383.35,payment,2025-05-18
5310,139,489.27,payment,2025-10-24
5311,30,11712.13,deposit,2025-11-03
5312,202,909.52,withdrawal,2025-11-10
5313,69,358.12,payment,2025-05-05
5314,255,3011.41,deposit,2025-09-04
5315,236,596.24,withdrawal,2025-05-23
5316,82,2719.71,payment,2025-07-16
5317,94,648.1,withdrawal,2025-10-17
5318,105,5161.37,deposit,2025-02-20
5319,68,3985.46,transfer,2025-02-08
5320,118,1447.44,payment,2025-04-29
5321,206,9444.33,transfer,2025-05-21
5322,243,168.12,withdrawal,2025-09-18
5323,205,395.43,withdrawal,2025-03-14
5324,14,1850.96,deposit,2025-04-28
5325,14,1715.39,payment,2025-03-23
5326,273,329.1,withdrawal,2025-03-12
5327,139,577.2,payment,2025-12-28
5328,55,1064.73,payment,2025-04-28
5329,170,29.73,withdrawal,2025-02-18
5330,139,7211.96,transfer,2025-03-13
5331,52,902.04,payment,2025-12-08
5332,26,7302.46,deposit,2025-10-30
5333,237,2646.24,transfer,2025-11-06
5334,65,698.58,withdrawal,2025-05-09
5335,68,9708.94,transfer,2025-09-14
5336,280,7096.55,transfer,2025-05-11
5337,165,1774.15,payment,2025-01-04
5338,155,7414.94,deposit,2025-08-09
5339,253,12451.25,deposit,2025-04-12
5340,107,7587.66,transfer,2025-10-29
5341,286,5346.64,deposit,2025-07-03
5342,30,3435.92,transfer,2025-10-05
5343,149,4160.31,deposit,2025-09-24
5344,171,740.54,withdrawal,2025-09-29
5345,99,9727.97,transfer,2025-06-14
5346,224,2067.89,deposit,2025-03-30
5347,10,409.94,withdrawal,2025-03-06
5348,300,3656.01,transfer,2025-04-21
5349,164,98.55,withdrawal,2025-10-27
5350,201,5576.72,transfer,2025-03-30
5351,94,28.45,withdrawal,2025-02-24
5352,274,3559.05,transfer,2025-12-06
5353,208,7581.48,transfer,2025-06-03
5354,229,5547.08,transfer,2025-04-07
5355,129,6478.88,transfer,2025-02-16
5356,87,2494.55,transfer,2025-05-21
5357,45,578.34,withdrawal,2025-03-31
5358,6,1818.43,payment,2025-12-02
5359,214,2595.1,deposit,2025-12-22
5360,228,407.46,payment,2025-07-24
5361,1,920.19,withdrawal,2025-06-25
5362,27,441.7,withdrawal,2025-04-05
5363,35,12547.51,deposit,2025-11-28
5364,21,2152.94,payment,2025-11-11
5365,39,2213.28,payment,2025-02-13
5366,295,2493.82,transfer,2025-04-13
5367,276,1387.96,transfer,2025-06-02
5368,238,265.1,payment,2025-10-31
5369,114,12790.06,deposit,2025-12-22
5370,24,14478.1,deposit,2025-09-28
5371,74,7313.51,deposit,2025-01-20
5372,165,4250.75,deposit,2025-02-26
5373,215,1424.63,payment,2025-08-12
5374,67,4256.63,deposit,2025-12-29
5375,270,30.12,withdrawal,2025-10-21
5376,167,4657.14,transfer,2025-04-13
5377,139,1397.47,deposit,2025-08-06
5378,76,6749.3,transfer,2025-04-16
5379,102,1764.26,deposit,2025-11-26
5380,133,718.3,withdrawal,2025-08-11
5381,154,9389.98,transfer,2025-02-20
5382,200,290.5,withdrawal,2025-05-28
5383,60,4624.68,transfer,2025-08-26
5384,241,7874.22,deposit,2025-09-02
5385,216,1268.86,payment,2025-12-21
5386,107,612.32,withdrawal,2025-04-03
5387,24,882.4,withdrawal,2025-02-05
5388,243,861.18,withdrawal,2025-02-21
5389,262,345.6,deposit,2025-02-14
5390,254,1765.73,transfer,2025-12-24
5391,94,2647.2,payment,2025-05-27
5392,287,4480.7,transfer,2025-05-17
5393,137,2306.9,payment,2025-03-28
5394,113,358.44,withdrawal,2025-06-21
5395,101,8610.36,deposit,2025-08-18
5396,292,500.7,payment,2025-05-31
5397,275,750.45,withdrawal,2025-07-13
5398,71,8413.21,deposit,2025-01-22
5399,144,2635.7,deposit,2025-09-22
5400,223,81.95,withdrawal,2025-01-07
5401,2,242.59,withdrawal,2025-06-22
5402,161,11141.68,deposit,2025-05-18
5403,90,1175.49,payment,2025-05-23
5404,121,784.63,withdrawal,2025-11-05
5405,9,1746.75,payment,2025-04-23
5406,245,789.24,payment,2025-08-07
5407,26,498.95,withdrawal,2025-11-28
5408,211,884.33,payment,2025-08-22
5409,259,290.29,withdrawal,2025-08-23
5410,27,10929.73,deposit,2025-02-12
5411,278,12656.46,deposit,2025-06-29
5412,213,898.18,withdrawal,2025-08-28
5413,68,11337.52,deposit,2025-07-26
5414,284,1106.39,payment,2025-06-02
5415,45,820.15,withdrawal,2025-11-08
5416,293,2815.46,payment,2025-03-18
5417,232,13871.32,deposit,2025-03-27
5418,296,38.22,payment,2025-09-22
5419,158,60.19,withdrawal,2025-08-21
5420,288,355.49,deposit,2025-05-01
5421,187,11305.84,deposit,2025-08-08
5422,18,901.44,withdrawal,2025-04-27
5423,127,4041.79,deposit,2025-08-06
5424,261,2152.18,transfer,2025-07-22
5425,248,10004.78,deposit,2025-01-12
5426,208,10527.6,deposit,2025-03-03
5427,281,1871.21,transfer,2025-04-04
5428,216,13323.4,deposit,2025-09-01
5429,295,780.58,withdrawal,2025-11-11
5430,9,7645.87,deposit,2025-09-17
5431,221,233.67,withdrawal,2025-06-18
5432,24,7087.39,deposit,2025-04-16
5433,294,3105.04,deposit,2025-12-15
5434,87,14811.8,deposit,2025-01-13
5435,162,851.2,withdrawal,2025-12-10
5436,155,1433.04,transfer,2025-03-02
5437,234,790.77,payment,2025-10-15
5438,217,1637.47,payment,2025-07-25
5439,227,1224.37,payment,2025-04-16
5440,96,2288.8,payment,2025-07-25
5441,84,1426.33,payment,2025-10-25
5442,298,7679.04,transfer,2025-09-18
5443,42,4930.85,transfer,2025-10-15
5444,79,10551.3,deposit,2025-04-15
5445,120,1402.03,deposit,2025-01-04
5446,274,12344.26,deposit,2025-06-07
5447,135,4081.99,transfer,2025-05-30
5448,81,622.71,payment,2025-12-23
5449,275,9726.14,transfer,2025-02-14
5450,122,316.44,withdrawal,2025-11-24
5451,10,850.42,payment,2025-10-17
5452,215,450.42,deposit,2025-07-14
5453,92,1852.71,payment,2025-10-03
5454,225,69.82,transfer,2025-05-13
5455,272,9587.97,transfer,2025-05-20
5456,119,665.52,withdrawal,2025-05-06
5457,28,7838.96,transfer,2025-12-22
5458,39,10883.95,deposit,2025-02-27
5459,213,7554.87,deposit,2025-01-03
5460,198,14310.03,deposit,2025-05-19
5461,114,1034.5,payment,2025-11-27
5462,271,313.35,payment,2025-11-30
5463,130,9017.46,transfer,2025-12-01
5464,262,989.06,payment,2025-04-13
5465,230,347.74,payment,2025-01-28
5466,80,9480.62,deposit,2025-01-22
5467,229,614.74,payment,2025-09-20
5468,277,1555.16,payment,2025-02-03
5469,233,4051.01,transfer,2025-09-28
5470,85,8276.5,deposit,2025-11-30
5471,152,845.6,withdrawal,2025-06-17
5472,16,1375.64,payment,2025-09-22
5473,260,952.38,withdrawal,2025-04-05
5474,240,107.04,withdrawal,2025-08-03
5475,277,1271.83,payment,2025-10-31
5476,58,12885.76,deposit,2025-03-29
5477,242,5909.1,deposit,2025-01-08
5478,286,1593.5,payment,2025-01-09
5479,123,1371.59,payment,2025-11-22
5480,90,2959.54,deposit,2025-05-16
5481,144,233.98,withdrawal,2025-11-01
5482,196,6437.15,transfer,2025-06-21
5483,268,13504.85,deposit,2025-02-11
5484,92,2208.68,payment,2025-06-01
5485,74,179.06,withdrawal,2025-07-11
5486,111,8970.23,deposit,2025-10-27
5487,47,9570.4,transfer,2025-08-23
5488,187,139.1,transfer,2025-10-10
5489,137,6105.78,deposit,2025-12-27
5490,31,6119.95,transfer,2025-11-29
5491,230,399.92,payment,2025-05-31
5492,125,4807.76,deposit,2025-12-20
5493,158,1059.03,payment,2025-04-24
5494,218,511.21,withdrawal,2025-02-10
5495,273,11857.1,deposit,2025-05-23
5496,9,8743.35,transfer,2025-12-26
5497,140,1232.62,transfer,2025-10-19
5498,232,3769.11,deposit,2025-07-09
5499,142,6196.15,deposit,2025-04-12
5500,66,4307.48,transfer,2025-07-15
5501,207,9084.57,deposit,2025-11-16
5502,271,4291.37,deposit,2025-02-07
5503,67,589.85,withdrawal,2025-10-18
5504,249,1392.14,transfer,2025-01-26
5505,132,6068.08,transfer,2025-07-18
5506,95,9614.4,transfer,2025-10-16
5507,66,1154.58,payment,2025-07-23
5508,38,14231.98,deposit,2025-10-19
5509,299,2694.96,deposit,2025-06-26
5510,194,5900.48,transfer,2025-11-05
5511,281,2192.6,transfer,2025-10-11
5512,245,8361.87,deposit,2025-08-26
5513,254,9183.18,deposit,2025-07-10
5514,223,906.82,payment,2025-05-07
5515,131,536.11,transfer,2025-05-09
5516,127,985.48,payment,2025-11-05
5517,271,9761.68,transfer,2025-11-03
5518,44,9910.87,transfer,2025-07-26
5519,6,18.23,payment,2025-02-04
5520,149,68.68,withdrawal,2025-12-04
5521,239,2244.57,deposit,2025-11-12
5522,35,746.37,withdrawal,2025-12-05
5523,117,2612.79,payment,2025-10-16
5524,37,3040.16,transfer,2025-01-09
5525,105,4854.89,deposit,2025-11-22
5526,279,2029.31,deposit,2025-10-30
5527,277,9684.19,deposit,2025-12-10
5528,197,176.57,withdrawal,2025-12-08
5529,70,910.42,withdrawal,2025-06-18
5530,78,1558.18,payment,2025-04-30
5531,173,358.25,transfer,2025-09-06
5532,219,9149.04,deposit,2025-02-22
5533,134,1920.28,deposit,2025-10-19
5534,280,1948.86,payment,2025-07-09
5535,206,8799.5,transfer,2025-02-13
5536,243,261.08,withdrawal,2025-01-02
5537,230,6165.15,deposit,2025-09-27
5538,221,978.61,withdrawal,2025-03-20
5539,149,932.31,payment,2025-06-07
5540,252,138.11,withdrawal,2025-03-25
5541,163,9645.43,transfer,2025-12-03
5542,100,9924.12,deposit,2025-06-11
5543,208,43.13,payment,2025-09-12
5544,251,2986.92,deposit,2025-03-28
5545,38,14859.16,deposit,2025-06-29
5546,32,4219.48,transfer,2025-10-22
5547,92,444.11,payment,2025-06-20
5548,299,1774.4,payment,2025-09-22
5549,248,2139.17,transfer,2025-01-21
5550,98,737.13,withdrawal,2025-05-31
5551,159,849.7,withdrawal,2025-05-27
5552,282,2340.29,payment,2025-09-10
5553,221,1334.57,payment,2025-10-01
5554,213,7755.95,transfer,2025-06-11
5555,34,2077.03,payment,2025-08-29
5556,212,94.69,withdrawal,2025-11-08
5557,37,9466.63,deposit,2025-12-19
5558,286,108.03,withdrawal,2025-12-22
5559,123,8645.59,transfer,2025-10-31
5560,178,807.61,payment,2025-07-16
5561,99,56.3,withdrawal,2025-02-07
5562,286,518.71,withdrawal,2025-06-26
5563,178,2188.11,payment,2025-02-18
5564,165,3945.55,deposit,2025-11-14
5565,201,263.9,withdrawal,2025-12-08
5566,60,751.02,deposit,2025-09-09
5567,243,156.48,payment,2025-01-06
5568,126,2151.89,payment,2025-06-13
5569,160,1621.03,payment,2025-01-10
5570,128,1823.2,transfer,2025-10-04
5571,13,5906.24,transfer,2025-07-21
5572,83,719.45,payment,2025-07-10
5573,279,10283.17,deposit,2025-05-23
5574,11,8035.96,deposit,2025-01-07
5575,78,4859.35,deposit,2025-11-08
5576,174,2912.62,payment,2025-07-15
5577,145,10653.95,deposit,2025-04-16
5578,105,3458.33,transfer,2025-08-02
5579,68,602.16,transfer,2025-04-08
5580,240,278.37,withdrawal,2025-01-11
5581,258,2287.45,payment,2025-08-10
5582,250,1519.24,payment,2025-11-06
5583,286,14886.38,deposit,2025-01-22
5584,87,2937.25,payment,2025-03-02
5585,48,868.34,withdrawal,2025-02-10
5586,48,6823.46,transfer,2025-03-16
5587,200,1548.89,deposit,2025-06-21
5588,276,562.47,withdrawal,2025-10-15
5589,25,179.75,withdrawal,2025-07-24
5590,124,6598.49,transfer,2025-02-27
5591,207,889.33,payment,2025-08-21
5592,82,229.99,transfer,2025-04-26
5593,241,1430.77,payment,2025-05-20
5594,187,310.34,withdrawal,2025-12-24
5595,30,9189.41,transfer,2025-04-11
5596,41,11273.19,deposit,2025-05-29
5597,200,2469.51,payment,2025-10-21
5598,174,5786.96,transfer,2025-08-04
5599,249,14967.14,deposit,2025-03-09
5600,209,2519.56,transfer,2025-12-26
5601,296,13846.59,deposit,2025-07-06
5602,119,417.91,payment,2025-07-16
5603,38,36.12,withdrawal,2025-07-11
5604,249,138.77,deposit,2025-07-18
5605,265,773.86,deposit,2025-01-27
5606,202,463.22,transfer,2025-07-22
5607,123,12447.06,deposit,2025-07-09
5608,23,7322.79,transfer,2025-11-25
5609,45,4026.43,deposit,2025-01-05
5610,280,37.79,payment,2025-04-21
5611,23,2965.37,payment,2025-01-31
5612,122,433.77,payment,2025-03-11
5613,12,352.19,withdrawal,2025-12-19
5614,103,11366.79,deposit,2025-10-19
5615,240,246.64,withdrawal,2025-02-27
5616,295,9693.3,transfer,2025-01-22
5617,26,692.82,deposit,2025-08-26
5618,179,14019.95,deposit,2025-12-05
5619,165,815.09,withdrawal,2025-11-19
5620,71,960.47,payment,2025-10-13
5621,145,927.21,withdrawal,2025-04-26
5622,264,377.45,payment,2025-01-09
5623,288,2156.51,payment,2025-11-01
5624,200,636.67,withdrawal,2025-09-29
5625,109,888.59,withdrawal,2025-05-25
5626,170,14706.25,deposit,2025-03-22
5627,86,166.42,withdrawal,2025-09-10
5628,254,948.12,payment,2025-07-28
5629,195,708.03,payment,2025-07-29
5630,53,12613.33,deposit,2025-06-08
5631,278,505.73,deposit,2025-01-06
5632,152,12962.21,deposit,2025-03-20
5633,216,289.73,deposit,2025-04-11
5634,181,1101.09,payment,2025-07-06
5635,14,1126.5,payment,2025-04-12
5636,3,1326.45,payment,2025-12-14
5637,47,7480.9,deposit,2025-02-18
5638,162,856.83,deposit,2025-09-27
5639,226,1123.39,payment,2025-04-02
5640,131,93.55,withdrawal,2025-05-06
5641,168,453.49,withdrawal,2025-05-16
5642,29,14531.01,deposit,2025-07-07
5643,110,2041.63,payment,2025-06-13
5644,240,961.36,payment,2025-08-24
5645,64,2276.62,payment,2025-09-26
5646,295,6549.17,deposit,2025-06-03
5647,208,4325.37,transfer,2025-07-18
5648,64,1988.34,transfer,2025-06-15
5649,254,634.66,withdrawal,2025-10-14
5650,236,8226.73,deposit,2025-01-04
5651,192,785.18,deposit,2025-04-06
5652,125,12721.1,deposit,2025-02-15
5653,278,259.47,withdrawal,2025-01-04
5654,52,1681.23,transfer,2025-11-05
5655,185,7358.59,deposit,2025-04-22
5656,98,6917.52,transfer,2025-11-06
5657,246,7872.03,transfer,2025-03-10
5658,108,4371.98,deposit,2025-01-21
5659,96,3255.49,transfer,2025-03-25
5660,203,5672.13,deposit,2025-10-31
5661,96,182.03,withdrawal,2025-08-31
5662,122,2277.15,transfer,2025-10-01
5663,174,515.0,transfer,2025-05-03
5664,94,1727.82,payment,2025-05-09
5665,1,1272.72,payment,2025-04-07
5666,117,5186.84,transfer,2025-05-31
5667,71,9617.2,transfer,2025-09-11
5668,37,8900.11,transfer,2025-01-05
5669,248,823.48,withdrawal,2025-02-13
5670,169,696.24,withdrawal,2025-03-06
5671,200,2744.94,payment,2025-08-15
5672,166,8547.49,deposit,2025-11-08
5673,36,5533.59,transfer,2025-04-24
5674,64,16.32,payment,2025-07-21
5675,146,2173.77,transfer,2025-03-21
5676,95,14893.78,deposit,2025-03-19
5677,66,6768.53,deposit,2025-08-28
5678,112,9395.37,transfer,2025-08-01
5679,260,2865.05,payment,2025-07-25
5680,153,472.74,deposit,2025-08-15
5681,2,5607.19,transfer,2025-01-27
5682,122,11973.68,deposit,2025-06-21
5683,161,6257.85,transfer,2025-06-05
5684,70,103.12,withdrawal,2025-01-20
5685,243,733.37,withdrawal,2025-03-09
5686,254,38.13,withdrawal,2025-11-28
5687,223,11733.44,deposit,2025-07-07
5688,260,4308.87,transfer,2025-08-04
5689,71,577.79,withdrawal,2025-01-02
5690,221,187.24,transfer,2025-01-21
5691,126,2904.11,deposit,2025-09-18
5692,183,13251.42,deposit,2025-05-15
5693,211,851.76,payment,2025-08-18
5694,137,603.11,withdrawal,2025-11-27
5695,107,1570.54,payment,2025-04-22
5696,293,11241.0,deposit,2025-10-05
5697,143,776.77,payment,2025-12-28
5698,260,564.01,deposit,2025-11-14
5699,162,33.92,withdrawal,2025-05-25
5700,107,8244.28,transfer,2025-08-12
5701,152,1319.21,transfer,2025-04-24
5702,132,1566.37,deposit,2025-02-21
5703,81,1983.3,payment,2025-02-23
5704,169,571.14,withdrawal,2025-06-23
5705,117,35.96,withdrawal,2025-12-25
5706,38,6866.31,transfer,2025-08-12
5707,84,9100.71,transfer,2025-10-30
5708,272,940.27,withdrawal,2025-06-03
5709,89,3443.03,transfer,2025-08-25
5710,259,1010.0,deposit,2025-09-20
5711,257,9094.48,transfer,2025-03-07
5712,105,7911.6,deposit,2025-10-07
5713,248,992.83,payment,2025-10-07
5714,149,1166.86,payment,2025-01-26
5715,197,2962.41,payment,2025-04-13
5716,131,412.8,withdrawal,2025-08-28
5717,295,403.59,withdrawal,2025-12-14
5718,167,10316.14,deposit,2025-11-16
5719,138,2932.33,deposit,2025-12-14
5720,278,9712.1,transfer,2025-11-14
5721,228,2053.24,transfer,2025-03-03
5722,26,1723.92,payment,2025-03-14
5723,214,1155.65,payment,2025-03-09
5724,4,1258.99,payment,2025-07-02
5725,164,10281.54,deposit,2025-07-28
5726,143,509.28,withdrawal,2025-09-25
5727,205,341.22,withdrawal,2025-07-03
5728,253,117.88,withdrawal,2025-03-30
5729,131,6492.75,deposit,2025-01-03
5730,4,1162.31,payment,2025-08-17
5731,173,12134.93,deposit,2025-03-09
5732,150,1075.45,payment,2025-08-01
5733,196,270.25,withdrawal,2025-02-24
5734,79,8923.15,transfer,2025-06-04
5735,134,2310.67,payment,2025-10-29
5736,242,24.84,withdrawal,2025-04-14
5737,104,13686.63,deposit,2025-08-07
5738,9,8373.15,transfer,2025-08-29
5739,22,1360.64,payment,2025-05-06
5740,210,503.54,transfer,2025-11-15
5741,153,170.81,withdrawal,2025-04-19
5742,263,958.41,deposit,2025-01-24
5743,171,1623.97,payment,2025-10-01
5744,115,2949.44,payment,2025-05-23
5745,36,2727.69,transfer,2025-10-24
5746,7,9587.65,deposit,2025-11-07
5747,244,13026.7,deposit,2025-10-22
5748,250,8414.96,transfer,2025-06-22
5749,79,127.33,withdrawal,2025-07-05
5750,200,536.09,withdrawal,2025-06-02
5751,163,1394.8,payment,2025-07-01
5752,194,4522.37,deposit,2025-09-18
5753,8,508.3,withdrawal,2025-11-24
5754,115,683.29,withdrawal,2025-06-22
5755,300,425.37,payment,2025-08-10
5756,1,7186.41,transfer,2025-05-09
5757,139,6524.2,transfer,2025-01-23
5758,120,1064.55,payment,2025-09-29
5759,72,530.17,withdrawal,2025-11-09
5760,9,2908.59,deposit,2025-06-09
5761,79,685.94,payment,2025-10-16
5762,226,7093.92,deposit,2025-09-30
5763,224,5470.48,deposit,2025-07-07
5764,59,85.36,withdrawal,2025-08-06
5765,137,2054.59,transfer,2025-09-14
5766,268,8399.04,transfer,2025-06-13
5767,267,10460.15,deposit,2025-05-22
5768,55,2429.64,deposit,2025-11-28
5769,113,9712.19,transfer,2025-08-08
5770,16,728.12,withdrawal,2025-07-12
5771,144,4619.5,transfer,2025-09-04
5772,150,1031.64,transfer,2025-08-16
5773,99,1154.93,payment,2025-04-04
5774,110,1117.73,payment,2025-09-29
5775,47,8136.19,deposit,2025-03-18
5776,151,8869.22,transfer,2025-07-05
5777,175,426.03,withdrawal,2025-10-08
5778,12,13921.37,deposit,2025-05-01
5779,69,10887.74,deposit,2025-04-23
5780,243,1353.68,payment,2025-09-15
5781,297,2942.18,payment,2025-03-29
5782,117,10205.68,deposit,2025-10-21
5783,29,2126.75,payment,2025-08-08
5784,162,875.46,withdrawal,2025-10-05
5785,230,2014.94,payment,2025-10-10
5786,144,14767.24,deposit,2025-10-25
5787,166,89.19,withdrawal,2025-08-16
5788,216,4743.7,deposit,2025-04-14
5789,269,2966.55,payment,2025-10-06
5790,277,2529.76,payment,2025-04-18
5791,237,1061.46,payment,2025-02-03
5792,165,9057.8,deposit,2025-10-13
5793,298,382.2,withdrawal,2025-11-08
5794,200,4079.62,transfer,2025-10-09
5795,108,559.48,withdrawal,2025-08-15
5796,211,5274.98,transfer,2025-03-21
5797,9,6008.98,deposit,2025-03-19
5798,122,10234.82,deposit,2025-04-03
5799,59,1897.94,payment,2025-06-20
5800,46,468.29,payment,2025-10-18
5801,277,12717.65,deposit,2025-02-20
5802,262,8164.02,transfer,2025-01-14
5803,251,2746.65,payment,2025-07-18
5804,19,145.99,payment,2025-10-28
5805,68,4836.42,transfer,2025-03-17
5806,285,3906.84,transfer,2025-11-07
5807,119,2785.26,transfer,2025-12-28
5808,262,9937.23,deposit,2025-11-08
5809,233,731.62,payment,2025-06-11
5810,23,7387.91,deposit,2025-08-24
5811,262,12940.67,deposit,2025-04-26
5812,98,367.23,withdrawal,2025-08-17
5813,7,6661.77,deposit,2025-02-21
5814,88,1046.49,transfer,2025-06-18
5815,175,2045.63,payment,2025-06-12
5816,226,1075.64,payment,2025-11-26
5817,48,9287.12,deposit,2025-12-12
5818,114,716.69,withdrawal,2025-05-24
5819,135,936.98,payment,2025-09-18
5820,276,1091.47,transfer,2025-02-09
5821,160,929.16,payment,2025-09-05
5822,27,2258.87,payment,2025-04-27
5823,166,599.36,payment,2025-10-02
5824,228,976.28,payment,2025-07-21
5825,274,2232.25,payment,2025-10-26
5826,225,9287.76,deposit,2025-10-03
5827,28,2359.6,transfer,2025-06-04
5828,137,437.82,withdrawal,2025-05-30
5829,135,14646.08,deposit,2025-10-22
5830,151,2745.36,payment,2025-04-29
5831,217,14308.99,deposit,2025-01-12
5832,34,3308.04,deposit,2025-03-10
5833,164,3318.52,deposit,2025-09-13
5834,260,8692.61,transfer,2025-07-01
5835,299,5522.47,deposit,2025-12-28
5836,83,6642.34,transfer,2025-04-30
5837,54,14427.89,deposit,2025-04-17
5838,20,5671.1,transfer,2025-02-15
5839,170,923.33,withdrawal,2025-12-05
5840,156,9959.5,transfer,2025-04-27
5841,117,3035.85,transfer,2025-07-12
5842,191,1652.22,payment,2025-11-17
5843,131,5851.63,transfer,2025-07-19
5844,13,13660.21,deposit,2025-06-03
5845,150,12706.06,deposit,2025-12-30
5846,131,2691.46,deposit,2025-03-04
5847,177,553.87,withdrawal,2025-11-29
5848,43,4052.63,deposit,2025-11-09
5849,59,1001.45,deposit,2025-01-02
5850,173,2845.17,payment,2025-03-26
5851,40,1216.45,payment,2025-10-10
5852,37,893.42,withdrawal,2025-02-20
5853,117,841.02,withdrawal,2025-12-08
5854,246,10500.8,deposit,2025-01-30
5855,131,6955.25,transfer,2025-08-19
5856,148,2209.15,payment,2025-03-07
5857,65,4364.8,deposit,2025-11-23
5858,124,7717.97,transfer,2025-01-15
5859,78,14428.06,deposit,2025-11-21
5860,179,1727.54,payment,2025-11-27
5861,300,10620.85,deposit,2025-04-06
5862,60,4185.38,transfer,2025-08-20
5863,236,1801.35,payment,2025-07-13
5864,213,6560.84,deposit,2025-02-09
5865,1,9973.95,transfer,2025-07-21
5866,124,190.42,withdrawal,2025-01-17
5867,69,1379.71,transfer,2025-12-24
5868,113,621.44,withdrawal,2025-10-06
5869,21,2699.43,payment,2025-04-17
5870,225,8328.21,deposit,2025-08-04
5871,250,624.85,withdrawal,2025-01-09
5872,49,12970.45,deposit,2025-11-11
5873,37,166.73,withdrawal,2025-06-05
5874,142,1848.45,deposit,2025-05-31
5875,14,2152.32,transfer,2025-06-29
5876,33,4595.48,deposit,2025-07-22
5877,185,13231.15,deposit,2025-03-13
5878,193,334.58,payment,2025-07-16
5879,127,11286.54,deposit,2025-07-14
5880,112,1705.0,payment,2025-07-02
5881,196,368.89,withdrawal,2025-03-22
5882,94,10295.37,deposit,2025-07-12
5883,135,899.4,payment,2025-01-24
5884,14,9276.58,transfer,2025-10-08
5885,166,2918.54,payment,2025-06-21
5886,176,2187.18,payment,2025-04-17
5887,139,926.85,withdrawal,2025-05-11
5888,282,7242.61,deposit,2025-04-03
5889,274,5748.0,transfer,2025-06-03
5890,241,9569.19,transfer,2025-02-03
5891,130,290.47,withdrawal,2025-12-23
5892,43,692.9,withdrawal,2025-05-30
5893,298,1530.73,transfer,2025-02-17
5894,59,702.75,withdrawal,2025-10-29
5895,235,8865.2,deposit,2025-06-12
5896,110,406.37,payment,2025-12-19
5897,5,33.68,withdrawal,2025-06-14
5898,147,4436.08,transfer,2025-11-30
5899,223,1466.64,deposit,2025-04-10
5900,27,512.01,withdrawal,2025-01-31
5901,52,14477.19,deposit,2025-02-13
5902,160,5843.86,transfer,2025-06-16
5903,48,754.26,payment,2025-08-10
5904,247,2603.91,deposit,2025-02-23
5905,8,11986.56,deposit,2025-02-09
5906,281,1504.9,deposit,2025-11-11
5907,208,434.78,withdrawal,2025-03-07
5908,170,12592.3,deposit,2025-07-28
5909,281,432.65,payment,2025-08-08
5910,297,2481.69,transfer,2025-02-06
5911,191,195.62,withdrawal,2025-04-11
5912,7,546.94,deposit,2025-04-05
5913,100,559.13,payment,2025-09-15
5914,222,977.27,withdrawal,2025-12-20
5915,172,2027.46,payment,2025-03-12
5916,87,746.08,withdrawal,2025-02-19
5917,149,321.72,transfer,2025-07-29
5918,246,313.77,payment,2025-02-08
5919,132,743.76,withdrawal,2025-10-17
5920,73,290.87,payment,2025-07-25
5921,218,2097.78,transfer,2025-09-23
5922,73,1400.05,transfer,2025-03-11
5923,143,99.36,payment,2025-06-13
5924,119,1882.68,transfer,2025-04-01
5925,25,390.23,withdrawal,2025-12-02
5926,15,2882.84,payment,2025-11-11
5927,24,346.05,payment,2025-04-17
5928,132,224.89,withdrawal,2025-10-22
5929,52,2316.86,transfer,2025-03-31
5930,187,5194.38,transfer,2025-03-01
5931,110,2470.41,transfer,2025-11-03
5932,131,835.76,withdrawal,2025-07-30
5933,146,143.72,withdrawal,2025-06-05
5934,96,4511.1,deposit,2025-06-02
5935,227,11906.12,deposit,2025-03-30
5936,136,6469.51,deposit,2025-05-18
5937,90,2190.4,payment,2025-10-26
5938,183,4400.79,transfer,2025-08-21
5939,243,2803.44,transfer,2025-10-21
5940,282,193.8,withdrawal,2025-08-30
5941,119,416.67,withdrawal,2025-02-17
5942,172,9972.92,transfer,2025-07-26
5943,190,571.47,withdrawal,2025-02-03
5944,137,11472.26,deposit,2025-07-19
5945,81,791.78,withdrawal,2025-11-24
5946,262,1860.67,payment,2025-08-02
5947,214,123.12,withdrawal,2025-08-31
5948,190,2529.68,transfer,2025-10-25
5949,190,2921.01,transfer,2025-08-15
5950,139,6542.82,deposit,2025-06-12
5951,120,224.21,withdrawal,2025-10-25
5952,209,7630.8,transfer,2025-10-23
5953,283,752.98,withdrawal,2025-03-20
5954,149,8780.43,transfer,2025-12-29
5955,199,13860.5,deposit,2025-03-19
5956,153,1019.57,payment,2025-02-11
5957,81,12958.0,deposit,2025-12-24
5958,215,7462.22,transfer,2025-10-08
5959,115,286.02,withdrawal,2025-12-04
5960,147,8250.51,deposit,2025-09-14
5961,220,6704.12,transfer,2025-01-14
5962,212,1182.92,payment,2025-10-03
5963,76,574.2,withdrawal,2025-10-30
5964,122,1248.77,payment,2025-07-01
5965,115,309.01,payment,2025-09-21
5966,101,1371.35,deposit,2025-05-06
5967,12,12105.73,deposit,2025-08-31
5968,67,931.01,deposit,2025-12-20
5969,86,2829.24,payment,2025-05-21
5970,275,12227.05,deposit,2025-10-11
5971,10,3896.65,transfer,2025-05-21
5972,294,1222.36,transfer,2025-03-04
5973,147,11767.13,deposit,2025-10-31
5974,153,5983.07,deposit,2025-06-15
5975,143,7499.22,transfer,2025-11-21
